Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score
4247,6.99093713681785,20,50,1.8367566565518696,10,Fail,High,72.03395029582033
4248,1.19000680671295,1,84,3.470071164025126,15,Fail,High,57.52440498851026
4249,6.127067512841417,95,59,3.929842693791461,42,Pass,Low,100.60942984715716
4250,9.159429650807304,53,52,2.7068623298168157,36,Pass,Medium,77.0732184658453
4251,6.0082127523881255,64,54,1.351453782553269,22,Pass,Low,85.32670833824228
4252,9.310231838985114,66,52,0.9648131947647021,30,Pass,Low,95.15105526844229
4253,2.558509572536728,43,89,1.6439780417392265,45,Pass,Medium,76.68938777795564
4254,1.566881204632572,70,84,1.3918147422682714,6,Pass,Low,87.17348695395097
4255,1.0614770584427557,94,85,3.372434843012741,17,Pass,Low,93.926863857043
4256,5.139697116374737,35,65,4.449877378782546,15,Fail,High,68.94057161992123
4257,6.258144441756874,3,92,2.796041594263496,27,Fail,High,66.58760049776488
4258,2.3845609612264838,20,94,4.0125949636731555,46,Fail,High,67.34247707500396
4259,2.7529629548382815,33,67,4.499619272667641,49,Fail,High,73.24551695388594
4260,7.029142276996511,72,62,0.019772792812373097,14,Pass,Low,92.60597056274611
4261,2.1515268229367446,12,99,3.683417391946837,49,Fail,High,60.83782387536228
4262,0.9951460293285397,15,93,0.5232959523431185,34,Fail,High,75.58525580265106
4263,1.3059031586002368,82,81,2.844535833405369,23,Pass,Low,99.75959325707535
4264,9.411809842210483,85,59,1.77373647980198,38,Pass,Low,93.61898399583086
4265,2.131814927669373,56,58,1.2032130898201998,11,Pass,Medium,84.70547705027846
4266,6.785256196682719,12,55,1.4191720030407322,13,Fail,High,65.20358801585633
4267,9.832318808651745,100,59,4.070250753067898,4,Pass,Low,98.94246249686968
4268,6.65182479048967,62,68,1.449375394961236,45,Pass,Low,81.68425638026892
4269,5.275758690354506,68,99,1.1070227480674188,16,Pass,Low,87.56832711811137
4270,7.8610110572046175,9,93,1.7298186823029749,20,Fail,High,66.07682545489277
4271,7.57022986543249,39,65,0.0556302607592879,19,Fail,High,73.2919438425676
4272,1.4418428053225263,24,67,3.785255214345363,38,Fail,High,75.400129706889
4273,7.924449172195805,42,67,4.329949722310641,40,Pass,Medium,79.55913806034013
4274,0.29857091082699183,7,98,3.7354578861149594,24,Fail,High,60.38470786753541
4275,9.788215073687239,6,90,2.3747381912834853,12,Fail,High,65.31580554015085
4276,1.0645221187037546,70,82,4.743251083438339,39,Pass,Low,91.64167329160706
4277,8.235513102239807,53,51,4.730689022463556,25,Pass,Medium,82.5990585434932
4278,3.645455627812604,71,83,3.8921588183274154,28,Pass,Low,95.39535851000332
4279,2.8829571388565025,47,79,3.043485497558903,29,Pass,Medium,78.18936673109711
4280,0.0009381249061901631,14,83,4.131338585166972,18,Fail,High,70.26676307698595
4281,5.614178350735591,85,71,1.6781992504409655,49,Pass,Low,91.7883780486239
4282,1.3804137781298265,42,66,3.861351202262897,32,Pass,Medium,82.07321287483443
4283,3.815920872175278,60,88,3.159825295999207,41,Pass,Low,75.77711815478412
4284,7.466453072720972,90,77,1.9612980495741494,16,Pass,Low,98.6006100225121
4285,3.403678059111294,7,65,4.569891272153791,31,Fail,High,49.06094650146932
4286,3.957717167619835,50,54,0.8009288471327208,16,Pass,Medium,84.25321159334466
4287,3.3092672677401094,76,96,1.4170011811332701,10,Pass,Low,90.24075809807245
4288,2.9548773201577063,47,80,0.9201089813886659,30,Pass,Medium,76.18591357971904
4289,4.340188636022785,43,96,1.7657194725055847,34,Pass,Medium,77.98859866801483
4290,1.4142995570499883,13,56,4.682861570383386,19,Fail,High,66.9802895911247
4291,1.919495797398716,27,74,1.4919811779132086,39,Fail,High,75.34818682003075
4292,2.0500651954112747,26,82,2.7603248527671975,38,Fail,High,68.06214042671537
4293,2.716619205525639,20,53,4.908459610527099,11,Fail,High,65.19828061127279
4294,4.767859297419267,87,87,2.3171979997063588,17,Pass,Low,90.62948164735516
4295,0.8227666824168722,32,53,1.0840492960828145,33,Fail,High,72.52168725579534
4296,0.28483027866242017,10,89,3.672088680504773,4,Fail,High,67.67924762257933
4297,8.908835936389195,49,99,2.642343486724698,4,Pass,Medium,77.39186583172058
4298,9.293895737721126,60,82,2.119231840474694,31,Pass,Low,89.81762720965236
4299,0.02353910170795226,5,63,2.0167845314393613,9,Fail,High,72.15805470206915
4300,3.3440890910425836,92,88,1.4763611274769577,26,Pass,Low,90.8461479849982
4301,6.4499349052743895,14,77,4.624519143099919,24,Fail,High,63.93840771433443
4302,1.5980534675762148,55,84,2.885741910670002,30,Pass,Medium,81.23031860910858
4303,5.906912175978661,81,55,3.1428395174530226,28,Pass,Low,99.56781467925781
4304,1.4397294726659982,0,84,0.6210163564906829,14,Fail,High,58.41801749586248
4305,5.53244079710711,41,55,0.5697998527778425,42,Pass,Medium,80.15114001704654
4306,4.981537065714886,69,74,4.074128873394147,23,Pass,Low,87.6749388620526
4307,2.584188769170085,14,91,4.806096351534403,5,Fail,High,64.90324421592126
4308,8.438239187183893,87,77,2.932246844513858,24,Pass,Low,96.69069068855278
4309,9.863684260881568,29,67,4.569763091651652,18,Fail,High,67.00121955023216
4310,2.6820679633180324,32,54,4.897543130922687,26,Fail,High,75.89113774720653
4311,7.428233751439714,15,99,0.9498313189269886,48,Fail,High,68.36328528233925
4312,9.758802062114224,82,54,2.454863461916021,2,Pass,Low,92.7134041055012
4313,5.449990568116904,38,65,0.17551102792333795,28,Fail,High,71.07645753758462
4314,2.5104594939144995,66,62,0.2099218603895603,32,Pass,Low,90.43606858591664
4315,6.739841046227345,79,63,4.802812747571064,8,Pass,Low,93.09135932969349
4316,6.847253794982837,97,76,4.823945419913187,27,Pass,Low,108.390975704738
4317,4.489179180107687,94,86,3.6080802195379196,34,Pass,Low,97.40745964833438
4318,0.3049589166881561,56,92,3.5458449862822254,26,Pass,Medium,82.94444940147035
4319,1.8008972821520919,95,54,4.82385184894928,47,Pass,Low,98.36367392021917
4320,0.9567106223469679,98,71,3.9001809474458264,30,Pass,Low,101.23039387599829
4321,0.3303619716352535,66,96,3.3839065169098466,1,Pass,Low,83.23784501351216
4322,9.988361272481942,58,83,0.8912489293818004,1,Pass,Medium,74.4750552563569
4323,0.34608539407261163,94,98,4.88917330362098,22,Pass,Low,91.45608608673724
4324,9.741990233267572,93,62,1.305314488355751,32,Pass,Low,94.91132004839814
4325,2.0607619867015012,77,53,3.056842704772602,38,Pass,Low,83.32564441116146
4326,7.611506672434883,21,57,2.6189377742085855,11,Fail,High,63.17648722823482
4327,5.896620827653459,52,71,2.9661822607667614,42,Pass,Medium,83.56474690045938
4328,9.133891302777373,11,74,3.859448556155132,3,Fail,High,62.36065118173556
4329,3.4842420747865055,64,92,3.7604536994588407,43,Pass,Low,82.19138765327787
4330,3.3653397734627823,25,58,3.6253252631554806,28,Fail,High,66.75652436692239
4331,9.187806771192372,70,98,1.0085559518692628,22,Pass,Low,95.63146787824256
4332,5.7982925153798845,68,63,3.1310035058433847,20,Pass,Low,84.6551529186006
4333,2.9845890211135515,38,72,1.1341900489441765,44,Fail,High,80.11545060860422
4334,6.873005519861378,67,51,3.9404083289529046,8,Pass,Low,89.71950139246881
4335,0.1252300067972345,43,52,1.6501282573497527,7,Pass,Medium,72.33240239985047
4336,1.2549664213616574,73,62,1.158535796059793,31,Pass,Low,88.15397096161057
4337,0.9079343982718924,52,92,4.800341231397248,14,Pass,Medium,76.3239836248827
4338,5.4443445531659505,96,74,0.8979645607648579,1,Pass,Low,98.61145234261251
4339,8.666351913302014,23,57,4.480315998824189,35,Fail,High,67.52644311756136
4340,2.6775281346278312,54,89,2.5097177831932465,9,Pass,Medium,73.08078503509734
4341,1.9133617332953057,38,59,4.6587779717178925,27,Fail,High,78.57129391760239
4342,2.349416555383401,50,55,0.27801361932250024,16,Pass,Medium,75.66659965205952
4343,9.538903025059746,85,65,2.0778262972937434,10,Pass,Low,93.53238029225706
4344,6.736058527546922,93,53,2.8221924981339153,49,Pass,Low,92.82556735660376
4345,6.637506866756069,0,59,3.3403966594368,49,Fail,High,61.39710127558238
4346,6.960782971381993,37,85,3.7445235129873016,47,Fail,High,75.29901357770407
4347,9.812203538145203,22,77,0.34397776535746327,0,Fail,High,66.45106713286496
4348,2.488866317426214,49,61,4.552100040075674,27,Pass,Medium,84.44854671863379
4349,7.618989488468221,20,62,2.54473177400126,45,Fail,High,60.02050515899698
4350,7.977697085086463,75,63,1.7645737225603364,13,Pass,Low,93.9241500168592
4351,4.960802762742324,45,70,4.086350993449914,33,Pass,Medium,85.07011526426614
4352,2.4708703670314405,88,57,2.470864337998559,6,Pass,Low,97.36640911635723
4353,7.0042878883748365,8,59,2.9887322981109152,0,Fail,High,57.22531144495671
4354,4.058962193555048,0,81,1.8981460450835104,2,Fail,High,71.43578587658699
4355,7.774139025836124,80,83,2.373442425781157,35,Pass,Low,100.08928079834894
4356,3.2053115287933,45,71,4.4049320870985555,6,Pass,Medium,80.33211258619755
4357,9.121643646028494,35,88,2.4161415936383546,40,Fail,High,70.8861739597661
4358,3.877254940695418,41,62,3.418813547040416,18,Pass,Medium,72.35217062941152
4359,8.849792892882425,85,55,2.916635262110195,34,Pass,Low,94.51712731091236
4360,3.938931555935664,64,78,4.733284017820909,25,Pass,Low,95.20013125709414
4361,1.2091797979973928,47,92,1.475211131881512,2,Pass,Medium,80.09862973466412
4362,7.97412969667934,19,55,3.612548133266455,3,Fail,High,63.6195834124888
4363,0.4093311746657491,65,97,0.948764161669613,24,Pass,Low,86.88028960790984
4364,3.7460786900539667,5,89,2.4082260932921202,29,Fail,High,58.90331447506322
4365,8.308861891103454,66,96,0.7211310642915386,14,Pass,Low,83.13249857327233
4366,5.344857857178592,14,99,1.9450035093727414,3,Fail,High,59.16069979861517
4367,6.578492975210835,23,76,1.0768860517646406,26,Fail,High,70.40437817556055
4368,5.9350118270715075,37,90,0.25943420138679896,47,Fail,High,78.00157923893033
4369,4.675810644770145,10,65,0.6670872390790833,8,Fail,High,59.14065096992228
4370,5.566564710611409,97,62,1.3843288798160764,31,Pass,Low,94.33353619947178
4371,2.2788383152596046,79,96,1.5783324347006493,33,Pass,Low,88.8738573615023
4372,5.517683729199014,49,80,2.8935821046696293,15,Pass,Medium,85.61278758706173
4373,3.1121664810031238,63,99,0.14773317172109335,9,Pass,Low,81.49470081085308
4374,5.991181046741786,89,62,0.629011647283394,14,Pass,Low,104.49838424900636
4375,0.8139939483537928,17,88,4.683756658408173,39,Fail,High,64.82430402317895
4376,8.78923815101965,52,58,4.067855133254978,49,Pass,Medium,77.1851791298344
4377,9.208461751337115,67,57,1.6121357596099473,29,Pass,Low,85.95364758005158
4378,5.741025803267636,89,57,4.857859048203888,7,Pass,Low,96.16569053914871
4379,1.6160043113646239,41,65,1.138364184356571,20,Pass,Medium,75.38894325821285
4380,5.173953534412405,26,98,3.7803682252751285,26,Fail,High,68.5520777192676
4381,7.691562945908256,26,58,0.7127864501684622,27,Fail,High,70.64133137234988
4382,2.0316262591341694,90,76,2.2406263735118137,44,Pass,Low,99.42605409247615
4383,6.35994993921834,77,96,3.689926638188759,23,Pass,Low,87.63175946888772
4384,9.45468849656853,91,68,3.9624085635335793,14,Pass,Low,88.65192424927498
4385,6.47479960790026,89,87,0.49006656729917053,28,Pass,Low,101.36609146278718
4386,7.479072977433809,17,82,1.0639341733820733,6,Fail,High,63.04675526914385
4387,3.7191837207399603,33,76,3.810569004232386,24,Fail,High,78.64940858009712
4388,3.742013638154289,40,80,4.670602716285402,5,Fail,Medium,72.72966972964134
4389,5.814572409130894,46,71,1.4649009469377612,18,Pass,Medium,82.40087439731516
4390,4.514338265311874,21,88,0.456965764541587,25,Fail,High,66.48952767572715
4391,1.3439475609128415,15,66,1.2336466879392771,37,Fail,High,65.04149963663681
4392,5.749896980033307,69,95,2.058952839451924,24,Pass,Low,80.17809313235828
4393,9.552670927376264,50,71,4.019571118942587,14,Pass,Medium,81.47535151594658
4394,9.804770192736031,46,71,1.8113979148282695,6,Pass,Medium,75.15646476627158
4395,4.694066553177581,76,73,2.2106152684698066,27,Pass,Low,79.84805415114226
4396,9.377205441335375,89,62,2.0528294446692015,33,Pass,Low,98.99040782822865
4397,8.557638429964372,97,97,3.065582057879708,24,Pass,Low,96.09435640546128
4398,7.076224689848287,26,94,4.913186514825997,31,Fail,High,66.57056748024142
4399,9.645541623043554,30,95,4.67836344537803,15,Fail,High,68.3417235157687
4400,9.20059247506811,43,97,2.802355854943742,5,Pass,Medium,75.35023402823646
4401,5.322928031604225,54,97,1.217016024950014,28,Pass,Medium,80.29412934819082
4402,9.735060446985095,56,70,3.0626505601184784,26,Pass,Medium,76.6389865104378
4403,9.421590510122774,49,83,4.6088474481735675,44,Pass,Medium,77.74679500207064
4404,8.752251824250276,71,87,0.45050856321616484,13,Pass,Low,88.30815490589318
4405,0.32330449173009534,57,78,4.37043239085766,8,Pass,Medium,73.29189538112578
4406,3.6930719172798288,58,78,4.5698108271663465,19,Pass,Medium,84.62113399577436
4407,6.711544284210308,17,63,1.6950624727500574,45,Fail,High,63.48564635742716
4408,8.595127671442928,6,78,4.482049471575958,19,Fail,High,64.95981712791577
4409,2.3308553755952923,75,63,0.9348052066703794,34,Pass,Low,85.93540058366104
4410,6.4285360487593115,0,97,4.703571219068158,26,Fail,High,68.22067123510038
4411,5.341117875210728,50,73,1.4805868618740115,16,Pass,Medium,79.63460087208789
4412,6.294096855656143,78,82,3.135206459868904,25,Pass,Low,95.01644133672953
4413,9.861700937620476,54,81,0.600148974958063,38,Pass,Medium,84.18476977249006
4414,4.866307004446945,92,96,4.392873273696914,6,Pass,Low,92.74026843106704
4415,1.734106784180065,45,78,2.5657929860908273,9,Pass,Medium,81.51884428600155
4416,2.007048213165792,74,98,0.9930287825798911,49,Pass,Low,94.37575677674079
4417,9.69336337373005,20,100,0.2739310217442731,25,Fail,High,72.9816262142307
4418,1.2258996199453065,46,51,4.288124312080177,46,Pass,Medium,78.46525617555096
4419,9.26388655154382,37,72,1.017572981909141,43,Fail,High,69.97695542242244
4420,0.7321725059616246,34,55,0.738637006039245,3,Fail,High,75.49559130048493
4421,4.652458963203991,29,72,0.43942267380777555,46,Fail,High,79.59653326719861
4422,0.6524651551610294,57,73,0.13593017519103578,42,Pass,Medium,79.52529086380493
4423,1.5288559150326653,92,75,4.77628799620428,42,Pass,Low,98.69098195280961
4424,1.9789026243827401,28,82,0.4787415298073916,22,Fail,High,70.88178502384403
4425,0.5269314246193879,43,52,1.2348952562468984,34,Pass,Medium,79.85284117212251
4426,2.0749649384527293,82,68,1.7252187291144372,47,Pass,Low,93.95710451452439
4427,6.612102037856115,28,84,4.06977536394256,6,Fail,High,63.92432990327119
4428,2.0877727989701746,30,52,4.0941867159298875,16,Fail,High,71.57431080748816
4429,4.048875946104013,32,87,1.365882367016606,17,Fail,High,69.7268068535426
4430,3.043230428610717,74,61,0.01254072957598773,37,Pass,Low,91.13892786604919
4431,1.9840139807207036,36,70,4.672220507942299,16,Fail,High,75.36912039666812
4432,7.67912243730414,61,67,1.3105064929313266,23,Pass,Low,77.09945362250664
4433,4.721729750144066,60,72,1.2050605256051878,49,Pass,Low,82.36172127011376
4434,8.64824324455648,0,55,1.3273578811623277,33,Fail,High,44.60627187880421
4435,4.799746975988823,52,86,4.748132130250762,26,Pass,Medium,81.15011568363131
4436,5.385352340534641,15,51,2.721959832702929,43,Fail,High,65.66919593415139
4437,8.280626270370366,19,88,2.4131220028211997,32,Fail,High,69.00177929359006
4438,7.552428794941871,4,71,2.3501906078806756,26,Fail,High,59.614264762212926
4439,6.624123665234819,29,75,0.771648458228662,0,Fail,High,68.71673274778942
4440,9.02534453708823,54,52,1.0820789278504135,32,Pass,Medium,84.53345140000452
4441,6.841456320103157,6,81,3.1129166563838098,10,Fail,High,67.31600855596344
4442,7.563364035793377,51,55,3.262520915390006,23,Pass,Medium,83.59463428545538
4443,6.602498268266861,4,51,0.91894931490829,45,Fail,High,62.86739924782356
4444,1.3304453690402451,7,76,2.0711318890585484,24,Fail,High,63.73703904678477
4445,3.000906942134579,79,92,3.1364792159226833,2,Pass,Low,91.1087153314555
4446,7.308713183188291,79,77,2.348403781869248,1,Pass,Low,94.55584718931313
4447,7.615482355264566,1,80,2.640822932264671,26,Fail,High,52.12917082786551
4448,9.120610930113658,23,64,2.835817621523366,36,Fail,High,70.88266941439099
4449,3.701268362066802,11,79,0.6879006496327111,45,Fail,High,64.35256650353988
4450,1.0984103262633493,1,97,0.13720566915694288,0,Fail,High,66.79544476616479
4451,1.0288089251089916,40,72,4.151565712366355,23,Fail,Medium,70.69825203759919
4452,3.1202093171992895,39,99,1.0638649227574843,32,Fail,High,76.72107554521722
4453,5.095661919242814,7,69,1.7454552142122464,35,Fail,High,70.99373688613237
4454,0.1992752861036584,45,74,1.3016411207314675,22,Pass,Medium,83.05853534109309
4455,3.6689011094006476,16,82,0.17127356269795502,40,Fail,High,58.80901031592266
4456,1.5462921956956333,95,93,0.2262552423776537,20,Pass,Low,100.25717246721872
4457,1.3037464694483791,78,98,0.7801792280088093,24,Pass,Low,101.44391939193564
4458,8.418337451159118,71,99,1.1660061384823033,32,Pass,Low,86.57053759693844
4459,7.3302632413344355,72,83,0.7852861567632552,9,Pass,Low,85.46368942790423
4460,4.590668938599598,32,62,1.6724008625461568,39,Fail,High,70.50185169628529
4461,0.0605710383693292,27,79,1.5954701841111802,25,Fail,High,66.78695893561735
4462,8.674857269183425,84,56,1.4800623732230584,17,Pass,Low,99.25353262261848
4463,7.013840143256233,16,90,0.04780662911818501,40,Fail,High,69.76060177425542
4464,8.058323234500834,85,66,3.1121884712252843,22,Pass,Low,103.31938348140031
4465,7.491064359544632,73,78,3.602989349991146,33,Pass,Low,81.25948432176898
4466,4.081563854472355,88,70,0.8810139641037112,9,Pass,Low,92.89836701467011
4467,1.785056241994304,15,61,1.9464103096428715,13,Fail,High,64.99599881682805
4468,3.8021199001238557,82,87,3.593745103793127,35,Pass,Low,93.31875546744476
4469,6.131822432932047,23,76,4.809633034797965,18,Fail,High,70.72595666290306
4470,3.0143900717546437,97,90,1.0815579644801832,5,Pass,Low,97.44365070439622
4471,8.957473634821685,74,96,1.2782514315146392,5,Pass,Low,83.24389712567023
4472,1.2514806704990922,9,66,0.36997131132561756,35,Fail,High,74.81458694151716
4473,0.4903678484020546,45,92,4.623945284283529,29,Pass,Medium,75.02482027866122
4474,9.777884521984813,40,58,2.1420032589767275,8,Fail,Medium,68.46207240823725
4475,4.128325112473236,44,69,3.789746596632912,1,Pass,Medium,81.86113353640319
4476,5.830345041782124,51,65,1.288090993015224,12,Pass,Medium,83.73984195508054
4477,2.880039367953634,89,93,4.289406642457794,46,Pass,Low,99.78593868466749
4478,6.670908965385399,32,83,2.1522998360688734,17,Fail,High,77.97878898177962
4479,5.62567319054934,64,87,3.958262084917859,44,Pass,Low,78.72541158074631
4480,2.22353049126345,95,60,3.782277235694711,48,Pass,Low,102.36306775637519
4481,1.1394732549271214,23,60,4.209574145509414,33,Fail,High,64.79557511846824
4482,8.024936927924806,49,64,3.936831983736701,46,Pass,Medium,67.91372665189121
4483,9.999184885790731,61,69,0.5228692990902251,4,Pass,Low,87.72037906955312
4484,1.5594383684880841,87,81,4.820975477960695,14,Pass,Low,89.05226719684363
4485,3.673453447932804,42,67,0.07176377747526941,31,Pass,Medium,77.48601548232422
4486,6.805324922748259,99,52,0.879751701171752,0,Pass,Low,99.20854022236522
4487,1.0934989459471356,56,61,0.5987748124298276,46,Pass,Medium,86.84508224162389
4488,0.5508842488867927,89,71,3.5576260024302053,31,Pass,Low,91.86676366118591
4489,1.1987127671476738,82,84,4.389689367677155,38,Pass,Low,87.09176147967959
4490,6.670975348741002,29,74,1.0642125803958502,22,Fail,High,66.61227176745237
4491,5.796331759050483,77,100,4.3284320276949755,17,Pass,Low,89.91776257765105
4492,8.271036119135857,54,69,4.204484177024622,35,Pass,Medium,83.46386025081578
4493,0.15682462271030762,48,75,4.550718012914925,2,Pass,Medium,74.96921863881653
4494,6.035933509681996,56,98,4.765057513696689,37,Pass,Medium,80.08413125959878
4495,0.5739281775635108,43,52,2.4505439290177673,39,Pass,Medium,72.40377520557003
4496,0.704219612483834,73,74,3.7519107643005327,45,Pass,Low,87.14418941320386
4497,5.318045557275115,8,97,4.253468769360905,20,Fail,High,62.91791618131048
4498,6.760543218042125,50,57,3.6794154423886676,26,Pass,Medium,80.15407005022828
4499,6.245386789416419,88,91,0.6653758352802597,14,Pass,Low,84.873810465535
4500,4.519018704265061,91,86,0.09093246608160965,36,Pass,Low,86.65453986475868
4501,3.3125147166660818,73,80,2.3223927110510796,26,Pass,Low,81.41191621257475
4502,0.425487948050991,35,92,2.219842402530658,15,Fail,High,71.07160747343951
4503,5.460573549435463,86,52,4.87108729345646,23,Pass,Low,93.6975578015937
4504,6.332365623966149,59,51,0.8739592782259542,13,Pass,Medium,85.18943288871682
4505,8.693121221745587,75,60,4.985581317168843,25,Pass,Low,93.49996253724997
4506,5.995094434054541,69,73,1.3505145335748903,7,Pass,Low,88.23468630259043
4507,8.536637505008851,45,60,0.622377610856718,37,Pass,Medium,85.8893162796804
4508,1.578114087973499,92,93,0.548024226112182,35,Pass,Low,95.09815619793439
4509,8.018430600039506,81,65,2.049427802650676,34,Pass,Low,93.41370697502411
4510,8.008141306333393,32,91,2.6470030770034487,10,Fail,High,63.75504729579005
4511,0.3187053544906837,100,57,0.6001530876158068,22,Pass,Low,95.94403185818949
4512,0.3532002832550818,12,97,3.6287168243595183,19,Fail,High,67.09058593738368
4513,5.555611175521457,99,92,3.590804021367575,3,Pass,Low,96.76581797918985
4514,8.025761805043706,33,57,0.11707352500285595,46,Fail,High,70.85844338066309
4515,8.865752660111424,79,63,4.995427998890366,46,Pass,Low,84.91872356557673
4516,9.803677846494521,63,99,3.101452434172945,19,Pass,Low,84.33190829676983
4517,2.1930127818123193,43,90,3.371629899614344,12,Pass,Medium,75.57178980382851
4518,0.07644648633103435,89,60,0.6245950655988702,36,Pass,Low,97.26315481925602
4519,2.080727499237318,38,86,4.7199255197129855,22,Fail,High,65.29494863388001
4520,0.9624467863104347,89,70,1.234056730754494,36,Pass,Low,108.42083811075321
4521,0.4669221851546057,61,97,1.0734062049206545,25,Pass,Low,81.36991710857843
4522,2.6173942691137544,23,84,3.4183519925045145,15,Fail,High,60.64135194305397
4523,6.194855134801614,65,71,2.2970362137152742,21,Pass,Low,79.79827050483979
4524,3.0602585746244184,80,63,1.664009487866288,37,Pass,Low,93.50618572027471
4525,1.5438510782318504,44,53,0.06771270686789121,17,Pass,Medium,74.19860666060313
4526,4.462273039215497,16,91,1.1266510761809028,37,Fail,High,63.63056420058271
4527,2.3907302314753522,31,50,4.185152556768897,0,Fail,High,67.09582138721814
4528,4.563951579595931,76,55,1.7755427153589176,44,Pass,Low,95.60931969103099
4529,6.3482659412984574,85,100,3.2234079899950823,38,Pass,Low,87.00603086676914
4530,1.950202258684357,28,66,3.491252048669051,13,Fail,High,70.12943905538724
4531,9.652756098968188,100,53,0.8768896233256968,25,Pass,Low,92.3005988574298
4532,9.829429910279186,46,69,4.003398036377671,30,Pass,Medium,89.83549068311578
4533,1.3994993955944501,32,90,1.1820533809191365,17,Fail,High,71.71281601185079
4534,4.137068962841619,39,70,3.1066845060776083,47,Fail,High,84.9731792436884
4535,6.240848900993253,20,60,4.802584550441042,19,Fail,High,60.02520326482605
4536,3.319442097739218,72,64,2.1234839296889256,6,Pass,Low,90.95802723964083
4537,1.800851753760524,100,91,1.1936301681783434,36,Pass,Low,91.22755744638044
4538,5.721039162068335,15,74,2.5638290491190014,36,Fail,High,75.2366117913631
4539,2.573652959277447,71,91,0.0038091477301616106,7,Pass,Low,94.71013909422516
4540,4.285803063923908,69,97,0.09565682708404077,36,Pass,Low,87.77121846706693
4541,8.430081352759958,77,74,1.3856625842193981,45,Pass,Low,88.34217571401604
4542,4.732015044244983,49,66,3.9814525983409235,34,Pass,Medium,80.01218628769375
4543,0.7648514826735331,95,61,1.2062571026987368,14,Pass,Low,98.0763590466198
4544,6.443474951396977,90,89,2.5362485362289067,17,Pass,Low,96.98656190107698
4545,5.135512601514732,50,68,1.2498858730657743,45,Pass,Medium,80.37184316354487
4546,7.61285777320836,17,89,2.3535906749061524,28,Fail,High,71.36241613564081
4547,1.5010582274836237,26,58,1.4741609789524506,39,Fail,High,68.86474717956182
4548,8.127525213905761,75,84,0.307703217028209,14,Pass,Low,96.8557579848571
4549,4.14849697186137,90,75,0.256223953315709,17,Pass,Low,91.53937725684197
4550,7.7336941471713345,87,85,2.292019214650712,5,Pass,Low,99.15640588344766
4551,6.187007933291159,16,92,2.7938122805050156,20,Fail,High,72.85176221489534
4552,8.78483519449983,30,81,2.2428943474380096,16,Fail,High,73.73684757710406
4553,7.485417001225781,76,76,4.105378449658205,41,Pass,Low,95.50278042960123
4554,4.940326464523138,68,77,2.759711226786133,24,Pass,Low,93.76615043294827
4555,6.542882593419873,84,71,4.32095050903759,13,Pass,Low,101.11285410494277
4556,4.46406786080067,46,96,4.507351598531058,47,Pass,Medium,71.08132779929542
4557,8.36739696749071,53,100,2.2301893431767312,44,Pass,Medium,70.59494213359699
4558,7.22302857493056,83,66,1.298312074711982,13,Pass,Low,93.97683470097446
4559,3.7275459796168597,54,76,0.5817387407987162,18,Pass,Medium,90.88868955922052
4560,4.305328833543449,38,92,4.984246060973254,1,Fail,High,80.43960456462196
4561,3.10406180232493,68,92,3.0260805892880676,48,Pass,Low,88.1229295734426
4562,1.6721855425554877,35,62,0.9527010077140929,35,Fail,High,70.55186475917642
4563,3.991930308666668,74,63,4.03602208578023,25,Pass,Low,98.57851903648518
4564,6.322907757364728,94,88,2.7172587008719744,34,Pass,Low,103.56780616680223
4565,1.288863560210023,43,65,4.484005923519458,28,Pass,Medium,70.14146462344333
4566,4.361359202865522,54,85,4.368317849205972,15,Pass,Medium,82.5160876370232
4567,5.074878542359422,78,82,4.442790559123433,27,Pass,Low,95.38535823964055
4568,5.821762020772129,100,81,1.3737445774726158,7,Pass,Low,102.98340041221971
4569,6.170133266164838,86,96,4.336439819604201,37,Pass,Low,94.19905754323047
4570,5.9902290333660915,90,91,1.6395965507080745,15,Pass,Low,92.90917701932045
4571,6.083042772785073,38,63,1.8145684137792928,9,Fail,High,73.91781132270235
4572,3.840154171196547,26,69,0.4505559350994326,32,Fail,High,67.18943486448006
4573,4.810924898680549,15,61,1.1965006114230952,33,Fail,High,76.33355894246313
4574,1.1488315185381504,11,100,1.8245269436864415,15,Fail,High,69.07663271994235
4575,8.480649095682772,16,76,4.401039112037649,0,Fail,High,67.25229742515957
4576,0.07491475714983764,95,77,2.3814023750078404,16,Pass,Low,98.84536262995879
4577,3.122089912433881,86,50,0.7976971121478194,17,Pass,Low,99.89690649300461
4578,9.013251129888987,25,68,1.2065309072514618,46,Fail,High,72.7246962524972
4579,1.0450666163245126,38,78,3.5855779447706904,46,Fail,High,72.94085882516468
4580,5.22270917080678,29,72,2.0418635612795106,27,Fail,High,63.95121949477399
4581,7.661466327745373,99,85,0.4797607872748688,1,Pass,Low,101.94744712127195
4582,9.357048887198571,15,58,0.6403856160286475,41,Fail,High,69.70030033615339
4583,4.673270535394153,88,58,3.237144932518846,42,Pass,Low,100.28183898489691
4584,2.6215252048293114,37,89,4.561380426319007,24,Fail,High,72.73194688136877
4585,4.99683859175518,44,98,1.6994884761940632,20,Pass,Medium,78.95806776628639
4586,6.346375705546576,64,79,4.4549630044203585,23,Pass,Low,83.73783750112065
4587,9.980363743302544,46,55,4.260383410867516,48,Pass,Medium,70.8142622955166
