,Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score,inactivity_score,poor_performance_score,inconsistent_engagement_score,study_hours_per_week,previous_failures,dropout
3810,3811,8.950095416219884,32,83,3.220945144921339,44,Fail,High,71.91841163009526,10,2,36,35,4,1
3811,3812,7.094762941581059,92,72,4.940023328965234,33,Pass,Low,101.44168046583697,48,63,88,11,5,0
3812,3813,9.598873555063612,14,75,4.131543675912673,32,Fail,High,56.7988493418,37,28,35,17,4,1
3813,3814,1.6963836866348136,85,67,3.6983302447889694,31,Pass,Low,94.89573915325506,63,10,80,33,4,0
3814,3815,2.7564822677591385,30,51,1.000042028418271,47,Fail,High,70.66231509605454,68,96,87,32,3,0
3815,3816,3.419908357899011,23,56,2.626480663457857,5,Fail,High,68.81742567340889,7,57,20,17,4,0
3816,3817,9.222751125424224,25,63,4.944046167245447,36,Fail,High,65.47373242755253,33,74,1,28,2,1
3817,3818,3.853678777370885,57,70,1.324608851774705,5,Pass,Medium,79.43121903718962,47,26,30,4,0,0
3818,3819,7.888482557837634,63,60,4.202751578865766,17,Pass,Low,94.22233455761685,55,96,96,24,3,0
3819,3820,6.434039779187729,86,61,4.634786205545812,44,Pass,Low,93.91190997290636,75,20,29,23,0,0
3820,3821,4.648446104814402,85,77,4.450038704090042,14,Pass,Low,103.1666684744915,64,38,75,28,2,0
3821,3822,0.153830435018718,73,76,2.1134765056247025,6,Pass,Low,80.62807178983586,30,94,43,37,1,1
3822,3823,5.390341949480946,15,90,0.8390945175198294,6,Fail,High,71.62246928055478,3,45,11,32,1,0
3823,3824,9.307418431058124,88,99,1.0233829174638698,11,Pass,Low,88.45598697053995,49,65,50,9,5,1
3824,3825,5.337855276540116,64,85,2.8112728083698464,39,Pass,Low,78.75391440734413,68,90,48,36,1,0
3825,3826,7.103815268222318,27,53,1.3325773931932463,39,Fail,High,71.38397553077228,29,35,23,32,3,0
3826,3827,8.391234240711318,77,57,3.74661803098598,15,Pass,Low,89.8516231128213,87,74,23,22,1,0
3827,3828,4.826184305086184,70,79,2.913723692364232,11,Pass,Low,83.78964346492825,58,81,59,10,3,1
3828,3829,9.274400587360654,48,98,0.920562497829307,35,Pass,Medium,82.6665223459392,66,64,10,23,3,1
3829,3830,2.778565048714199,73,69,0.8338136691667092,11,Pass,Low,96.20214023904688,74,62,12,23,0,1
3830,3831,9.906001856031,69,60,4.247273504644033,19,Pass,Low,79.28850735711738,44,98,90,6,1,1
3831,3832,4.551855417120367,83,72,4.436914357170653,7,Pass,Low,87.20979857973767,3,34,71,20,4,0
3832,3833,5.228290370096839,19,77,2.356926603206724,3,Fail,High,67.26610813718655,25,30,73,19,1,0
3833,3834,3.0367245169661707,44,96,0.7861868103841158,8,Pass,Medium,71.4209061016087,26,27,71,9,1,0
3834,3835,7.8323310875015775,35,63,1.7218679943452695,43,Fail,High,78.2860914115037,45,0,63,24,1,0
3835,3836,7.948217241812911,93,84,1.7412526735989229,41,Pass,Low,98.47563316389208,63,24,19,35,5,0
3836,3837,4.106025948876036,9,56,4.209769334523791,30,Fail,High,63.881314861779074,90,42,71,14,4,1
3837,3838,4.827260687973568,44,83,2.0019752069818693,27,Pass,Medium,75.70394388028588,50,83,72,39,4,1
3838,3839,8.99958513733846,5,68,1.084763369849489,25,Fail,High,59.62212025062848,49,66,70,39,3,1
3839,3840,2.97102180390345,7,80,1.1257088318823427,8,Fail,High,66.07727121000322,5,62,77,5,4,0
3840,3841,7.129376206212173,43,87,1.1300085452132973,30,Pass,Medium,81.3730977763443,58,50,27,36,3,1
3841,3842,1.3019201435899508,87,51,4.273268858072535,6,Pass,Low,102.37715449496254,14,1,1,1,0,0
3842,3843,3.641638303048031,57,86,0.7449838441349865,31,Pass,Medium,72.04582567769644,29,81,42,11,3,0
3843,3844,5.424166348240288,11,78,0.7664312445547267,5,Fail,High,68.20785767405626,41,63,7,3,1,0
3844,3845,5.010397289854883,28,69,1.1895105567783393,34,Fail,High,64.91413186082289,100,73,12,22,2,0
3845,3846,2.8096272484079474,63,57,1.1177275288694672,31,Pass,Low,83.1786585199132,36,68,84,12,2,0
3846,3847,6.25655748424228,67,93,2.69213110626691,14,Pass,Low,89.51749214801335,41,8,91,16,5,0
3847,3848,7.234144669722411,25,97,3.882177056501288,25,Fail,High,72.99196432610172,100,1,34,30,1,0
3848,3849,3.838366429964065,7,80,0.3102724467523232,33,Fail,High,64.77858643370584,34,33,22,15,3,0
3849,3850,1.1492096942203744,13,63,3.2548401153195474,25,Fail,High,77.26178914758604,86,59,45,40,1,0
3850,3851,1.9339748733183335,54,82,3.1116084927370204,22,Pass,Medium,82.69226908459653,5,60,14,25,5,1
3851,3852,4.224191242101316,19,77,1.385532048310716,47,Fail,High,62.19688846898178,67,30,1,27,4,0
3852,3853,7.952240296464456,10,85,3.6688498521520896,35,Fail,High,57.23969811309483,17,9,60,0,3,1
3853,3854,8.404361234787961,27,93,1.5581925857444263,21,Fail,High,73.67033747657104,72,75,75,11,1,1
3854,3855,0.2432256242966624,57,61,0.8079890729126915,30,Pass,Medium,76.4737720966628,28,35,63,36,4,0
3855,3856,0.8730422389603554,44,87,1.9933907385770369,34,Pass,Medium,77.40122842125655,76,84,51,19,5,1
3856,3857,5.591909803437095,8,52,4.126073158519541,0,Fail,High,66.29834175905535,58,48,35,1,4,1
3857,3858,1.575082207595654,68,77,3.844327097490232,1,Pass,Low,79.23421367784572,46,69,66,35,3,0
3858,3859,7.220722803734817,40,75,3.191421020360308,6,Fail,Medium,76.81606921046644,16,48,68,14,5,1
3859,3860,4.202700076876162,17,56,1.3615457375970086,40,Fail,High,60.09312679601298,95,2,66,37,5,0
3860,3861,4.248620566774884,43,96,0.3190355955691265,11,Pass,Medium,73.45568782012518,21,73,46,21,5,0
3861,3862,3.678401583514892,68,99,3.961818650783008,18,Pass,Low,89.10019127463188,67,4,82,31,0,0
3862,3863,4.185848280242498,83,85,2.1679797151720743,29,Pass,Low,87.71249146007438,68,89,1,19,5,0
3863,3864,9.158042158302935,68,81,4.940023896637683,3,Pass,Low,87.63551293187298,36,60,43,35,0,1
3864,3865,9.100636813962216,13,76,4.022072924668738,41,Fail,High,59.131850431107125,48,84,100,32,4,1
3865,3866,7.325577916996804,15,81,3.6823461041871863,27,Fail,High,65.6389430458247,12,89,63,14,0,0
3866,3867,1.556611106134019,53,91,1.0238941686760383,21,Pass,Medium,84.18606882467746,33,25,80,2,4,1
3867,3868,9.914702420943929,19,60,2.9824832059254733,32,Fail,High,68.31535971527474,85,71,77,28,0,0
3868,3869,8.234232225851539,11,56,1.584532094960277,31,Fail,High,66.49015744967785,52,4,27,26,4,0
3869,3870,5.782101683332569,56,77,1.0220529816793256,2,Pass,Medium,85.4849946658565,86,14,90,4,4,0
3870,3871,2.215167129556117,60,70,3.464904331319812,26,Pass,Low,85.38558713346102,50,15,53,30,5,1
3871,3872,1.9124107409773905,44,82,1.7816195374962422,45,Pass,Medium,76.98000594658106,2,0,73,21,5,0
3872,3873,0.2821052558495429,54,58,4.185974052079865,30,Pass,Medium,83.3407689559062,41,15,66,34,4,0
3873,3874,6.822023821584173,5,90,2.4092027102261726,40,Fail,High,63.67424779206036,97,36,35,6,5,1
3874,3875,3.2009415831119883,60,55,2.73561994718108,46,Pass,Low,87.70733336316658,31,2,62,5,4,0
3875,3876,1.9839386614050936,45,50,4.449924380055747,24,Pass,Medium,76.32707188397558,50,51,24,25,5,1
3876,3877,5.647463350944935,91,67,1.4208724281048628,8,Pass,Low,96.32949492790682,84,46,85,0,2,1
3877,3878,5.902440918928255,11,74,1.0263872562897696,31,Fail,High,63.21696508492165,45,94,47,18,0,0
3878,3879,6.647366592515189,53,88,4.33899092154882,19,Pass,Medium,73.29487033674127,20,12,38,6,4,0
3879,3880,5.320695708054371,47,76,2.970410661831488,33,Pass,Medium,80.92932747071013,43,79,46,35,1,0
3880,3881,5.213514107007994,80,52,4.89289155355115,27,Pass,Low,90.51222137785734,10,54,93,11,5,1
3881,3882,6.488546775178675,8,66,0.8371765177668472,23,Fail,High,69.89923031033231,67,20,20,19,5,0
3882,3883,4.589987753139236,53,74,3.869176276104569,23,Pass,Medium,80.49636807854904,0,65,29,22,3,0
3883,3884,7.459401993121535,5,78,4.251046607020533,49,Fail,High,57.65057310007374,91,53,91,24,1,1
3884,3885,7.216313649479018,20,72,2.424524611529693,24,Fail,High,58.364524983443154,62,26,30,29,1,1
3885,3886,8.432983430394824,78,78,2.8127699080165263,40,Pass,Low,86.41347781429157,23,37,25,28,2,0
3886,3887,5.335545437194064,95,62,0.5823183692358413,16,Pass,Low,91.2281530715085,98,89,21,30,0,0
3887,3888,7.7459011866684815,75,93,3.910042091927787,0,Pass,Low,97.40547621395972,12,57,20,17,2,0
3888,3889,3.798169567135671,17,73,0.7112119336424755,1,Fail,High,66.979801643396,97,61,0,40,0,0
3889,3890,7.172689295629702,92,64,3.1172710511688315,13,Pass,Low,95.0319662011428,10,45,36,18,4,0
3890,3891,9.48645161262045,86,94,2.7076434945936443,48,Pass,Low,90.0038765142666,99,88,76,3,2,0
3891,3892,7.8316881296941565,65,91,3.3751486823164267,7,Pass,Low,86.22754091066327,50,10,84,0,3,0
3892,3893,5.585504465656825,64,94,3.798228114691677,40,Pass,Low,93.3654274010626,16,71,45,40,0,0
3893,3894,8.405267248629148,7,70,2.598650156502716,12,Fail,High,66.92719262506628,98,7,8,14,2,0
3894,3895,6.935201724367055,33,60,4.585345946722507,43,Fail,High,66.76912977606857,81,96,16,7,3,1
3895,3896,9.565736734790224,92,59,3.971074721816744,23,Pass,Low,97.1251451985397,85,70,46,14,1,0
3896,3897,9.253414529187014,69,84,4.756184873984603,17,Pass,Low,92.81994165110582,23,63,84,14,5,0
3897,3898,1.3074705734251737,74,100,0.9918692640638338,48,Pass,Low,86.66135818913838,18,20,94,38,4,0
3898,3899,2.3018472516115738,60,51,4.524524733467532,18,Pass,Low,87.47726142114574,36,71,58,21,4,0
3899,3900,2.907483119871668,38,78,1.6713238980328726,38,Fail,High,65.00258912143227,84,62,53,17,1,0
3900,3901,8.750895113343498,44,53,3.273169697961923,10,Pass,Medium,73.76843676419229,7,84,85,15,2,0
3901,3902,9.23557212777244,41,68,1.261569205785738,37,Pass,Medium,79.11283834734303,27,63,11,1,5,0
3902,3903,3.555104455786291,79,77,2.0517177401301945,10,Pass,Low,92.45148445754194,4,19,63,35,1,0
3903,3904,6.380111336107504,63,91,3.0229819100869726,29,Pass,Low,83.01390089397655,16,7,5,19,3,1
3904,3905,6.057732468719469,99,76,4.13397761351045,11,Pass,Low,102.66358823872076,100,57,52,15,5,1
3905,3906,1.8593236748769448,48,95,2.364952709268011,7,Pass,Medium,74.0563264328999,35,45,15,2,0,0
3906,3907,1.7571823301354097,78,57,4.266150621353907,44,Pass,Low,88.2974257408583,18,30,89,29,2,0
3907,3908,8.54405065516611,32,72,0.0921878510544799,0,Fail,High,77.05091930753682,63,92,4,1,5,0
3908,3909,1.040260043096941,27,90,4.7147512892052434,41,Fail,High,70.08623704116539,90,8,72,34,0,1
3909,3910,3.51993920547929,41,82,1.8138790362763784,2,Pass,Medium,78.2618236971727,97,14,45,25,1,0
3910,3911,9.607586661052132,53,65,1.277242071346087,9,Pass,Medium,79.4903553267908,10,93,13,4,4,1
3911,3912,8.558704933933557,13,75,1.4765716423647324,14,Fail,High,59.05069596126745,53,25,43,1,5,1
3912,3913,3.5568540193106823,40,77,0.4496775866849389,37,Fail,Medium,83.74668100700673,44,9,62,19,5,1
3913,3914,5.468127141719505,13,76,4.484190202840946,6,Fail,High,68.65938954920811,46,28,93,33,0,1
3914,3915,1.0188879368137949,53,53,2.797884430125701,32,Pass,Medium,90.00039376776107,11,79,51,33,0,0
3915,3916,2.5085600303690248,82,66,4.674615583983047,16,Pass,Low,100.49127144029194,20,35,25,19,4,1
3916,3917,3.9431840264175886,43,92,3.917052216300761,39,Pass,Medium,74.15922330117917,10,83,52,24,0,1
3917,3918,3.441780612766545,70,59,3.457285300922968,22,Pass,Low,83.67375834134971,91,36,28,19,0,1
3918,3919,1.17154758123876,73,85,3.907568215303919,25,Pass,Low,82.60587080036422,4,85,18,24,5,0
3919,3920,5.326711740415257,58,68,3.0167293991878164,19,Pass,Medium,84.5754287946345,80,70,46,13,4,0
3920,3921,4.802462026915141,10,98,2.2205533630314926,0,Fail,High,59.24849292970296,55,22,7,38,4,0
3921,3922,1.803879489911876,34,50,4.094585783550006,46,Fail,High,79.50190388583928,19,40,22,11,5,0
3922,3923,8.648458110875932,13,51,4.136477856208711,7,Fail,High,61.012147652835765,40,92,34,4,1,1
3923,3924,2.9550934296674214,89,78,2.019285692512644,45,Pass,Low,103.10854266418292,45,79,94,1,1,0
3924,3925,9.356206772742665,17,70,1.380176684376817,28,Fail,High,62.99191744703729,11,27,52,15,5,0
3925,3926,5.218692171201181,15,57,1.8767991679681575,21,Fail,High,65.39275779171366,69,47,98,29,0,1
3926,3927,3.763848180579558,64,53,4.411350730970741,29,Pass,Low,83.60617644005907,16,37,95,37,2,0
3927,3928,0.2009450073357543,0,95,3.04426455392988,47,Fail,High,53.097208072166055,18,30,57,23,1,0
3928,3929,5.507271207673403,39,56,4.1319530409227285,34,Fail,High,75.89426315612147,25,13,4,29,1,0
3929,3930,0.9551718107905028,59,92,3.937516918520042,41,Pass,Medium,74.61912103126429,47,96,15,36,5,0
3930,3931,1.8315766459494156,56,94,1.7453025339221273,7,Pass,Medium,84.6533180279672,51,72,16,38,5,0
3931,3932,9.042186315934243,42,94,3.491464275212311,22,Pass,Medium,73.65065428998275,95,90,31,10,2,1
3932,3933,5.174335433648083,85,66,2.84669344888076,47,Pass,Low,95.07066291093332,69,87,95,13,2,1
3933,3934,4.713858423906972,39,59,1.3216259734910158,3,Fail,High,74.59251112940237,54,76,51,22,4,0
3934,3935,8.856186947073256,79,64,3.438840321242396,28,Pass,Low,93.25621211592178,99,89,19,15,5,0
3935,3936,9.1750135893117,91,96,0.8372983363314362,18,Pass,Low,95.80699876409066,74,28,65,20,1,0
3936,3937,4.5594207658954735,48,71,1.4605613136927658,8,Pass,Medium,71.80381858759878,32,50,83,3,3,1
3937,3938,5.311766702688332,46,65,0.9292729308555336,9,Pass,Medium,91.17262271062944,61,48,81,32,3,0
3938,3939,7.973754658939343,43,87,0.8148708057717086,35,Pass,Medium,83.44178016383401,87,42,0,13,0,0
3939,3940,4.354285678228194,81,91,3.6741404447061554,43,Pass,Low,94.67788494900324,22,91,57,18,1,1
3940,3941,0.934487974221382,80,61,1.5518597390283329,32,Pass,Low,93.76430738753876,14,91,92,4,3,1
3941,3942,8.421544532134682,37,63,4.722036051612613,29,Fail,High,75.93577235727889,26,71,92,35,1,0
3942,3943,1.9701871202333576,84,82,0.9616408203920096,35,Pass,Low,92.78177056828925,74,86,82,30,5,1
3943,3944,6.125743217442691,89,54,1.3334999383398989,35,Pass,Low,95.43962877174874,63,92,43,17,1,0
3944,3945,4.66041678521373,78,89,1.699387444286864,26,Pass,Low,87.3956525220143,80,4,5,30,3,1
3945,3946,6.29797899577814,51,95,4.770984478012826,22,Pass,Medium,66.71886734666559,50,41,49,29,1,0
3946,3947,2.3898218194780174,1,87,4.23643639179286,46,Fail,High,61.118831590888966,52,6,71,20,2,1
3947,3948,7.875646233858853,54,70,2.649310859415725,35,Pass,Medium,81.1610225407983,77,41,87,29,0,0
3948,3949,4.00156093870052,30,96,4.173202716049543,3,Fail,High,73.6872748682263,90,35,19,40,4,1
3949,3950,5.503009964257728,62,67,3.5560176020374867,30,Pass,Low,79.05399020110775,81,26,13,3,3,1
3950,3951,4.420341518003013,60,56,0.5814280731404164,22,Pass,Low,87.00165304213893,91,57,4,4,5,1
3951,3952,6.190736052976698,27,97,0.6660572625955685,28,Fail,High,74.20590577303342,50,45,40,40,4,0
3952,3953,6.002561641912502,97,80,1.978820810505816,43,Pass,Low,102.1910891737907,46,65,39,9,0,0
3953,3954,1.9841845101176736,94,100,0.4162202541619908,15,Pass,Low,95.39063071182709,3,24,33,26,2,0
3954,3955,2.3447046927604687,39,72,2.9777634809773468,39,Fail,High,68.36466246896367,6,72,79,15,2,0
3955,3956,6.072505243816444,43,69,4.136433208437654,41,Pass,Medium,72.58303493789485,34,26,44,29,2,0
3956,3957,4.220636950601127,27,50,0.136142063563307,41,Fail,High,72.34193496068461,47,0,70,12,2,0
3957,3958,5.990945763022742,42,63,2.599155308955858,26,Pass,Medium,69.71490491385643,72,86,79,35,3,0
3958,3959,2.3952125565887616,63,75,4.545016673782543,25,Pass,Low,82.57440391089126,71,73,70,20,3,1
3959,3960,8.399485205554347,1,64,2.4477771114668485,47,Fail,High,56.58347787706187,44,41,26,39,1,0
3960,3961,4.250139276407161e-05,6,90,3.333008294728561,8,Fail,High,58.633058016999385,80,51,77,14,5,0
3961,3962,4.591314449815976,73,77,4.787961321077471,46,Pass,Low,90.59632942247651,80,24,77,19,1,0
3962,3963,2.486132114169839,42,83,0.2620476989884945,43,Pass,Medium,75.26644218668493,96,53,43,19,5,0
3963,3964,1.3824704789337894,85,67,4.0989324032377965,25,Pass,Low,93.1607470439214,95,66,32,4,0,0
3964,3965,2.338831987226623,63,62,2.3883452519529804,23,Pass,Low,89.69245499948484,71,5,32,31,1,0
3965,3966,4.163420625952208,70,95,4.055430577197388,41,Pass,Low,84.69441694222328,18,57,43,5,0,1
3966,3967,5.475943219999441,36,74,0.1411693030110111,42,Fail,High,77.11947355326663,62,69,19,29,0,0
3967,3968,7.973917518510794,13,97,2.7121071105821875,37,Fail,High,58.00886461655633,37,52,35,25,0,0
3968,3969,5.568230711233734,54,92,2.3737560832090923,16,Pass,Medium,76.0032427707966,66,65,6,36,2,0
3969,3970,7.348138128474279,71,81,0.7055742740137444,8,Pass,Low,75.39106403824022,58,57,31,12,4,0
3970,3971,3.705024000962605,33,69,4.046200589513976,7,Fail,High,71.99233071330852,68,81,66,28,4,1
3971,3972,0.6303975400374984,87,71,1.6144339378753425,12,Pass,Low,94.2616263379281,12,86,38,4,3,1
3972,3973,9.148698912669404,96,57,0.1180512661440952,32,Pass,Low,114.51958725559994,46,1,92,24,0,0
3973,3974,9.613077113639752,6,69,4.562783138980673,35,Fail,High,70.45230985770962,60,75,23,12,2,0
3974,3975,2.1975864823557902,89,64,2.660791381495563,35,Pass,Low,96.3360483564095,30,21,85,23,1,0
3975,3976,1.5697770537937294,2,62,2.773014290015899,1,Fail,High,59.7649404784172,79,36,69,30,1,0
3976,3977,5.936194760639185,47,65,0.8595008628656292,34,Pass,Medium,74.66921327766791,95,19,87,19,3,1
3977,3978,0.5253676278335173,36,74,4.305342347505794,17,Fail,High,78.70609865175003,21,23,86,7,3,0
3978,3979,1.968479087247932,17,92,4.348530019368962,2,Fail,High,68.89260212006008,92,83,53,8,0,0
3979,3980,2.7450974661381444,22,89,1.14823488996729,24,Fail,High,63.83290922385375,85,64,37,20,0,0
3980,3981,7.4999463400531985,23,62,4.4874317461618665,45,Fail,High,64.88261546702887,42,64,73,19,1,1
3981,3982,0.6491077902300169,72,77,0.0401911694665713,20,Pass,Low,96.36721931091655,66,80,79,14,1,1
3982,3983,0.8302514574427711,99,86,1.3810701706309976,18,Pass,Low,97.58263094391282,53,0,74,25,1,0
3983,3984,6.815306708395773,45,89,4.274512565284798,33,Pass,Medium,80.26675782130285,9,93,31,10,1,1
3984,3985,7.583471758238616,30,82,4.670890724600514,1,Fail,High,71.47392686573659,41,2,44,36,4,0
3985,3986,2.7218577850229297,72,85,0.8061955731920556,34,Pass,Low,94.7810955865858,63,45,60,40,0,1
3986,3987,1.785573383839254,37,80,2.403008454378216,6,Fail,High,76.76589367512075,20,54,69,10,0,0
3987,3988,5.411366126197125,82,87,4.433067063075003,38,Pass,Low,90.04414870969097,79,74,87,26,1,0
3988,3989,4.630969388219145,6,58,2.597917505335279,43,Fail,High,55.47457053009012,75,87,96,29,2,1
3989,3990,9.587231916760055,13,75,3.3226555172139696,26,Fail,High,67.84343380150341,65,85,52,18,1,0
3990,3991,4.559093798785636,64,67,0.2600202843437543,3,Pass,Low,90.01132687965917,40,63,50,33,5,1
3991,3992,2.2135379693331005,13,52,1.1292134856829832,41,Fail,High,73.39831711311338,23,44,75,37,3,0
3992,3993,9.10701867149543,23,81,4.7297217766780895,6,Fail,High,65.17288862803379,34,25,55,22,5,1
3993,3994,5.523999526617404,80,62,1.2297647027500291,6,Pass,Low,92.47154954713254,55,76,26,0,2,1
3994,3995,7.416989904114198,14,96,0.7934343487195267,46,Fail,High,61.53481435657725,29,64,37,2,3,0
3995,3996,1.326509596112474,81,70,4.898383826543776,32,Pass,Low,88.20635791876632,56,23,61,2,2,0
3996,3997,4.872948558518482,10,62,1.4912607478572015,32,Fail,High,65.55462950247957,93,73,17,27,3,1
3997,3998,1.473178461120899,51,92,3.937831614372739,16,Pass,Medium,81.5509360962805,46,34,63,13,1,0
3998,3999,6.878413386467508,41,98,3.803329445632178,14,Pass,Medium,70.00496396241931,34,23,76,29,1,0
3999,4000,9.342623350476492,92,76,1.891869498654868,44,Pass,Low,92.05607616400636,18,27,29,4,2,0
4000,4001,9.667847309638413,55,86,0.5695569682573426,44,Pass,Medium,85.16398756384464,7,99,48,14,3,1
4001,4002,1.366666001596771,43,66,3.27755165202149,22,Pass,Medium,75.72696495358791,25,79,40,37,4,0
4002,4003,6.770084306722266,79,77,4.271247132439436,7,Pass,Low,96.54575345222004,70,15,12,13,2,0
4003,4004,3.1098893642705097,16,50,3.534280747084094,29,Fail,High,62.448153389386086,29,58,33,13,2,0
4004,4005,7.128823097805955,57,89,0.0888947333975592,29,Pass,Medium,83.75217236191138,6,80,99,7,5,1
4005,4006,9.54407950815918,14,62,1.2680218956467435,18,Fail,High,58.40294988009384,66,53,93,7,0,1
4006,4007,0.8214209057625765,91,85,0.6346805081114587,46,Pass,Low,91.24930724051396,64,78,24,18,2,1
4007,4008,2.9512736292618125,24,91,0.8575503283308505,26,Fail,High,69.36218957126646,35,15,65,31,4,1
4008,4009,4.302665953444629,38,75,4.768237306778499,14,Fail,High,68.38181320158233,24,14,99,30,1,1
4009,4010,5.077540003997343,18,68,4.061865169018593,27,Fail,High,66.50786908012414,36,97,17,28,3,0
4010,4011,2.4708633041209294,22,70,3.5351690292834075,42,Fail,High,65.84783349001312,0,10,4,40,0,0
4011,4012,1.00316666241693,53,62,3.1010393913030256,40,Pass,Medium,90.09715962289692,14,64,18,10,3,0
4012,4013,6.410376205073232,16,67,0.4715735160922657,39,Fail,High,64.7171272366209,36,78,41,12,1,0
4013,4014,0.432313148984077,88,100,1.215714017447398,9,Pass,Low,90.3631734443638,12,89,17,26,2,0
4014,4015,0.6097536544325044,58,76,1.313989732566219,27,Pass,Medium,85.99752107185539,7,67,31,18,5,0
4015,4016,8.90293422233116,87,95,0.7373875424908544,5,Pass,Low,89.2887080558757,4,42,20,25,4,0
4016,4017,1.235047911117566,94,79,3.909617928758201,36,Pass,Low,101.4094596001152,59,68,9,36,0,0
4017,4018,8.709050645392288,64,67,2.186030441238848,34,Pass,Low,80.22519188137677,72,98,36,8,4,1
4018,4019,6.498835212979204,10,95,4.489190236177843,2,Fail,High,69.62623398214892,0,12,48,27,4,0
4019,4020,8.215814940978094,0,80,4.334996004094004,1,Fail,High,67.8623629450616,35,9,85,31,4,0
4020,4021,0.6668821346353648,53,77,4.298720747564201,41,Pass,Medium,74.51831136599581,34,74,12,2,4,0
4021,4022,2.469066208042649,19,98,4.682235102206419,3,Fail,High,65.09977650600295,65,81,54,31,1,1
4022,4023,4.265175809781708,23,69,0.1541110342442186,48,Fail,High,67.33633402948634,62,97,16,4,4,0
4023,4024,1.8268761249450072,67,83,3.590628508540868,14,Pass,Low,84.80514403665889,22,40,8,7,5,0
4024,4025,5.9238091721364246,7,93,4.488108409685586,29,Fail,High,62.6780616027018,8,49,87,13,4,1
4025,4026,8.11032529003852,9,85,2.5587421692222234,1,Fail,High,63.606672947615,33,86,43,2,1,0
4026,4027,1.6315095994736484,26,87,4.90814272918252,14,Fail,High,68.08072308172548,45,70,77,23,3,0
4027,4028,1.709554914096756,97,88,3.6490982090443858,22,Pass,Low,98.8219189195582,77,58,45,12,1,0
4028,4029,7.200328404811537,46,63,2.9435187013812474,11,Pass,Medium,74.61750460615411,3,38,7,28,5,0
4029,4030,7.909112188672834,94,80,4.289112865582584,46,Pass,Low,101.73466631198109,29,2,36,7,5,1
4030,4031,5.658989367473701,97,93,2.1699901176456384,6,Pass,Low,110.22015668656036,94,75,18,30,2,1
4031,4032,2.753896101864377,55,76,1.7609439406718423,24,Pass,Medium,83.32067040390976,74,6,62,25,1,0
4032,4033,2.2278575817427315,14,81,2.281778825925759,10,Fail,High,62.035027619924335,98,48,91,17,3,0
4033,4034,6.81391301077701,9,55,2.166246933786921,12,Fail,High,70.48996283812754,71,25,45,17,2,0
4034,4035,3.324290476457792,48,86,0.7805501518845348,13,Pass,Medium,76.96687687555861,2,32,93,6,2,1
4035,4036,4.551668568912808,45,68,4.943292743864771,15,Pass,Medium,68.87035632194383,13,100,70,37,0,0
4036,4037,7.961621489105451,57,55,0.9928137987291774,38,Pass,Medium,86.89988486689793,59,47,25,15,4,0
4037,4038,6.978356757184799,46,100,3.3855512026576906,7,Pass,Medium,85.76452930877217,76,78,45,32,2,0
4038,4039,6.304095752280201,82,59,3.3103869990710484,43,Pass,Low,95.0758475363511,44,1,45,2,2,1
4039,4040,5.547413586723305,55,83,4.509632081851756,17,Pass,Medium,81.73761309057535,95,70,74,37,5,1
4040,4041,9.03534799692607,48,94,3.322242498182581,46,Pass,Medium,82.2947993237131,33,31,13,3,3,1
4041,4042,8.543415850438453,53,55,4.288224384592974,33,Pass,Medium,85.03885689597138,44,3,84,35,2,0
4042,4043,8.881738989207236,96,55,3.041845397530758,12,Pass,Low,96.64760780035976,60,19,62,3,3,1
4043,4044,1.859923435460874,69,62,4.112601502694135,31,Pass,Low,83.78254235437447,82,35,71,8,4,0
4044,4045,7.9327567100851715,39,66,3.50137135960576,24,Fail,High,75.48839741281363,15,31,2,39,5,0
4045,4046,2.908271231917101,16,72,2.825319371444049,7,Fail,High,59.85220810263958,65,27,27,16,0,0
4046,4047,8.37416048282233,76,58,2.0686131209084726,26,Pass,Low,90.63809663144625,39,76,28,16,0,0
4047,4048,5.184147346855892,76,76,1.4598993107992446,30,Pass,Low,98.35729662655088,16,0,86,32,4,0
4048,4049,2.958100240317938,57,91,2.2746203307289363,4,Pass,Medium,84.12384641845237,33,59,17,19,4,0
4049,4050,4.503123053931992,30,54,0.6964727642015833,18,Fail,High,81.27370399687443,15,55,34,13,5,0
4050,4051,8.991995596496231,14,79,0.4121539897896037,16,Fail,High,64.09946563022187,59,34,76,21,5,1
4051,4052,6.5560943833842735,21,78,4.230735024318579,47,Fail,High,74.8160942913751,65,29,75,26,1,1
4052,4053,9.36829397984257,86,71,2.906063635461575,17,Pass,Low,91.74818312415913,65,53,46,2,2,0
4053,4054,1.7765705724432257,39,65,1.8389899964495349,1,Fail,High,77.17650867787708,89,35,4,23,2,0
4054,4055,8.500403945667882,51,63,3.322451646899657,46,Pass,Medium,74.13762620140187,12,54,74,29,2,1
4055,4056,3.034977713068577,15,74,2.5977105138009557,39,Fail,High,63.63085913432127,55,88,58,7,3,1
4056,4057,7.026654784363834,70,84,3.4812155718462314,42,Pass,Low,81.02548954041887,30,79,74,21,1,0
4057,4058,7.185527695203,59,94,0.784512528864259,18,Pass,Medium,84.94814410599938,33,57,58,24,2,1
4058,4059,2.99384746405896,40,73,1.9035211219975725,40,Fail,Medium,73.92272377735544,38,82,46,9,3,0
